z_residual
0.112047
1.427149
0.612109
-1.052246
-0.103183
0.641883
1.120089
-0.077537
-1.38842
0.212935
1.474037
0.642071
1.383058
-0.813453
-0.268068
0.379006
1.090647
-0.90144
-0.286796
0.891485
2.296996
1.361727
0.205159
-0.66701
0.603909
-1.708991
-0.563946
0.649659
-0.652169
-1.169822
0.482306
0.008128
-0.609644
-0.118592
1.006828
-0.827863
0.583286
0.441063
-1.034277
-1.317541
0.108446
-1.514144
-0.702754
-1.862782
-0.346863
0.571055
0.338092
-0.878447
0.353876
-1.660824
-0.068195
2.347198
0.670565
-1.419801
0.681989
-0.356988
1.661977
-1.405093
-0.133973
-0.078474
0.658155
0.652086
-0.268476
0.095544
2.418159
-0.973518
0.215488
-1.695564
0.312772
-0.422785
0.50573
-1.028404
-0.452843
0.072038
3.180103
2.010777
0.127028
-0.727916
0.005935
-0.202473
0.893481
1.807137
-0.207164
-0.571439
0.450231
-0.322395
-1.364202
-0.188172
0.12514
-0.758558
-0.719502
0.175516
-0.280303
-0.271202
-0.821654
-0.486953
0.918084
-1.216494
0.124605
-0.034982
-0.142028
-0.585866
1.471007
-2.239896
-0.082884
0.629933
-0.004211
-1.148503
0.966692
0.059785
0.400637
-0.069775
-0.763007
0.684542
-0.739392
0.891215
-0.444003
0.086925
2.211198
1.382813
0.860597
-0.844333
0.169914
0.338908
-0.520095
-1.486887
-1.533323
0.762959
2.05429
2.429266
0.622588
-0.872192
0.002555
0.14405
0.777532
2.063031
-1.093918
0.179839
0.812723
0.252604
-1.902497
-1.522257
0.485801
-0.493031
-1.587
-0.457556
0.195779
0.367816
-0.742661
0.187247
0.592736
-1.144371
-0.491952
-1.007299
-1.434439
0.08511
-1.144342
-0.002198
-0.000129
-0.388286
-0.342464
0.958252
-0.232221
-0.770022
0.374193
0.602862
-0.312105
1.102315
1.49116
0.041005
-1.218125
0.127095
0.88197
0.466705
1.047491
-1.057619
0.943629
2.086064
-0.087079
-0.936868
-1.486467
0.973612
0.214056
0.13281
1.199589
-0.209695
-0.229036
1.467847
0.35904
0.765894
0.949179
-1.083498
0.654378
1.166753
-2.012052
-1.175433
0.581248
-0.072753
-1.720936
0.024479
0.066096
-0.27024
-1.503902
-0.186092
-0.667946
1.151842
0.656367
-0.093085
-0.570135
-1.28422
1.325065
-2.249418
-1.667434
0.877623
-0.561108
-0.072877
1.579276
-0.730733
1.826602
-1.111928
0.223751
0.548953
0.935062
0.572087
-1.592214
0.209068
1.175676
-0.231261
1.807527
-0.720553
0.734234
1.472899
-0.782984
-1.313381
-1.015216
0.936415
1.252507
1.378097
1.010789
-0.912101
0.402868
0.387114
0.689816
1.525253
-0.501515
0.523303
1.457633
-0.552756
-1.802049
-0.667301
-1.077784
-0.599853
-1.453371
1.069581
-0.576308
-0.105885
-0.552447
-0.386799
-0.316303
-0.964147
-1.106765
0.198786
-0.20758
-0.852307
-0.056331
-1.630792
-1.029694
1.110514
-0.533372
0.355916
0.474218
-1.058331
1.061568
-0.674672
-0.384466
0.462552
-0.437088
2.114999
-0.89009
-0.970772
2.487176
-0.162253
1.143089
-1.559943
-0.171709
0.296685
-0.786219
-1.817115
-2.167003
0.890114
2.400742
1.584487
0.319527
0.068475
0.322658
0.155952
1.979055
1.226023
-0.907897
-0.272858
0.269075
-0.4236
-0.886119
-0.82922
-0.650643
-1.050758
-0.858161
0.39722
0.25792
0.892774
0.157651
0.276361
0.692093
-0.425012
-0.425933
-0.343839
-0.280799
-0.892649
0.374399
-0.910271
-0.253476
-0.475586
-0.208611
0.870281
1.006638
-0.721056
0.862515
-1.418835
-0.266886
1.19809
0.693042
1.681689
-1.426953
0.648618
1.183058
0.588807
1.129948
-1.487581
0.323607
1.731608
-0.824052
-1.038268
-1.138922
1.260561
0.155482
0.503397
1.297576
-0.446001
0.282693
0.028875
1.443436
1.807764
-0.071178
-0.340949
0.052027
0.818446
-2.016987
-1.006252
0.077271
-0.789981
-0.765375
1.643539
-0.010976
-0.298512
-0.490497
-1.711334
-1.056987
-0.7084
-0.492517
-0.491277
-0.196793
-0.839369
0.778985
-1.202741
-0.961793
0.306058
-0.54648
1.26322
-0.471628
-0.908979
0.643594
-1.673355
-0.392934
-0.078102
0.339677
0.335561
-0.473152
-0.452845
2.058862
-1.100571
2.111142
-1.220876
-0.046441
1.445746
-0.769794
-0.626968
-1.423376
1.399417
1.761982
0.409909
0.641253
-0.802279
-0.18316
-0.243316
2.867783
0.558479
0.234731
-1.151358
1.746958
-0.045289
-1.242328
-1.056598
0.874463
-0.376512
-0.19348
0.93979
-0.089938
-0.642445
0.383405
-0.612909
0.540765
-0.668949
-0.563668
-0.349548
1.238082
-0.099323
-0.325875
-0.724996
-0.772833
-0.276745
-1.353359
0.882331
1.349668
-1.051822
0.970737
-1.267528
-0.165286
0.93994
0.651716
1.344512
-1.812163
0.774887
2.154307
0.501564
1.142103
-1.320861
0.620736
0.975021
-0.832056
-1.311501
-1.646744
0.274814
0.829641
1.895907
1.00791
0.516161
0.582365
-0.085785
1.081117
1.554229
-1.327397
0.160088
0.472451
0.038705
-1.75081
-0.835528
-0.079918
-0.722812
-1.295524
0.401376
0.359757
0.345911
-0.875502
-0.421555
0.761305
-0.959226
-0.359331
-0.434101
-1.284662
-0.575117
0.40176
-0.890586
-0.881368
-0.005715
-0.866589
0.950801
0.841933
-1.003085
0.389229
-1.487513
-0.749554
0.758468
1.369464
0.901331
-0.368996
0.157978
0.502709
-0.295395
0.631558
-1.770388
0.499189
1.380339
-1.059749
-0.493251
-1.003085
1.539444
2.427581
1.275177
0.402319
-0.238731
-0.073982
0.320754
0.970376
1.516896
-0.502277
-0.168761
0.056703
0.158777
-1.66891
-1.147036
-0.640467
-1.137833
-0.76248
1.259656
-0.622618
-0.333627
-0.551534
-0.768176
-0.17989
-0.154799
-0.666849
-0.65157
-0.055891
-0.345249
0.839147
-0.405216
-0.401166
3.092888
-1.292848
-0.29099
1.08297
-0.36968
0.962234
-0.57903
-0.744691
0.894526
0.826657
0.087074
-1.34357
-0.265286
2.113432
0.16922
0.926836
-0.411813
0.843617
0.109671
-0.889741
-1.275057
-1.14364
0.540179
2.698813
1.903357
1.148075
0.125396
-0.175304
1.026453
0.960596
1.344196
-0.613729
0.108677
1.385067
-0.63595
-1.02148
-1.724324
-0.160169
-0.704114
-1.05143
-0.204099
0.588914
0.335579
-1.278814
-1.587056
0.254023
-0.790071
-0.289976
-1.070296
-0.590677
-0.455529
0.75715
-0.806468
-1.297358
1.164338
-0.270439
-0.607262
0.3255
-0.412611
0.709621
-1.67436
-0.204095
0.774807
1.137701
0.548402
-1.538929
-0.241471
1.325574
-0.352095
-0.144842
-1.115681
0.155081
-0.36272
-0.328154
-0.567206
-0.442605
1.059351
2.916765
0.965652
0.928439
-0.148614
0.211458
0.160605
1.498911
1.464495
-0.64561
0.57336
0.756498
-0.273203
-1.063076
-2.22316
0.563426
-1.230035
-0.178987
1.451331
-0.13838
-1.030911
-0.086985
-0.732402
-0.532218
-0.097977
-0.768815
-0.77222
0.808994
-1.578543
-0.067605
0.976374
-0.951706
2.021748
-1.074123
-0.354754
-0.119977
-0.708256
0.507224
-1.04361
-0.541909
0.646269
0.738656
1.985194
-0.161557
1.351369
0.951802
-1.878162
1.248628
-1.514591
0.469639
0.459342
-1.367599
-1.696257
-0.714403
1.366532
1.622384
1.443559
1.368712
-0.290629
0.638139
-0.260232
1.032753
1.686202
-0.75452
0.185373
-0.127728
1.073982
-2.098538
-0.976542
-0.768826
-0.829718
-1.474432
0.615183
-0.392553
-0.035312
0.250135
-0.153398
-1.01649
-0.39275
-0.256645
0.010417
-0.366713
-0.950308
0.625085
-0.684006
-0.630484
-0.009318
0.443068
1.495815
1.088136
0.053378
1.057078
0.235516
0.588988
0.620454
0.322798
-0.14377
-0.871186
0.297704
2.02901
-0.746656
0.737183
-0.182965
0.139007
0.157852
0.050548
0.94601
-1.294601
0.622549
-0.301322
-0.56006
0.420935
-0.138126
-1.358319
-1.179419
1.88624
0.191404
-0.403588
-1.727617
0.087372
-0.176413
-2.116172
-2.054409
0.762556
0.370746
0.454184
2.453577
0.920024
0.023653
-1.254081
-0.754672
-0.267156
-0.346734
2.272209
-0.512112
-0.426605
-0.505291
-0.000802
-0.557394
-0.574325
0.591983
0.942296
-1.869596
0.378534
-0.585842
0.754051
0.143898
-0.760234
0.391641
0.461784
0.692775
-0.54722
0.439455
1.427764
-0.038978
1.147684
-1.833127
0.34021
1.066143
0.106529
-1.167411
-1.165478
0.026704
2.64989
1.92385
0.081262
-0.705239
0.102992
0.060374
2.230043
2.426081
-0.866903
0.242682
0.693564
-0.134686
-1.160856
-0.165747
0.659186
-0.438595
-0.861627
-1.018939
0.640935
0.395449
-1.210165
-0.412729
-0.385749
-1.041431
-1.250607
-0.631888
-0.4006
-0.521412
0.101906
-2.211883
-0.513933
0.617383
-0.684734
0.513242
0.451835
-0.31577
0.194619
-1.736999
-0.353552
0.404548
-0.511802
1.258786
0.174825
1.309295
2.50168
-0.444281
0.101355
-1.487826
-0.298266
-0.267844
-1.232997
-1.252497
-0.535887
1.448287
3.188992
2.256407
-0.104281
-0.564748
-0.006971
-0.167172
0.861209
1.591718
-0.338975
-0.42132
0.467925
0.111934
-1.560759
-0.748886
-0.497714
-1.392709
-1.167717
0.692675
-1.146314
0.594341
-0.450862
0.170048
-0.269649
-0.773359
0.020719
-0.297389
0.452715
-0.07186
1.16289
-0.685458
-0.239812
0.347457
-0.357598
-0.062988
1.565943
-1.170018
0.492962
-0.24752
-1.199371
0.393847
0.024113
-0.744287
-0.887115
0.794337
1.816809
0.302748
1.15291
-1.917967
-0.05192
1.060636
-0.727244
-1.722135
-0.810823
2.032212
1.560345
2.58274
-0.119652
-0.161155
-0.119523
-0.848607
1.284864
1.846628
-0.728181
0.173426
0.415758
-0.496227
-0.801118
-0.633204
-0.849958
-0.829456
-1.560595
-0.10045
-0.216608
0.119272
-0.982927
-0.638564
-0.521131
-0.144971
-0.843687
-0.124909
0.713958
0.074854
1.307292
-0.37315
-0.215645
0.886818
-0.618113
0.803757
1.262765
-0.221511
1.222491
-1.164549
-0.373785
-0.539353
-0.448067
0.38927
0.637403
0.503528
2.09402
-0.75386
-0.312117
-1.430218
0.008274
-0.049701
-1.669297
-1.039346
-0.281303
1.221628
2.696187
2.936552
0.624399
-0.327984
-0.163942
-0.73996
0.524025
2.307663
-0.437287
-0.804616
-0.525304
0.588482
-0.672491
-0.025129
-1.169653
-1.195861
-0.729603
-0.203369
-0.586109
